"id","retired_name","name","practice","motion_profile","primary","secondary","side_sequence","mode","presentation","hold_frame_percent","media_source_id","file","url","source_page","start_seconds","duration_seconds","frames_per_second","crop","ping_pong","mirror_for_alternation","review"
"466","Infinity Gaze Tracing","Alternating Sumo-Squat Stomps","Bodyweight conditioning","Squat","MajorHipAdductors","HipFlexors|GlutealExtensors|MedialAndDeepKneeExtensors|LateralKneeExtensors|PosteriorThighAndKneeFlexors","Continuous","Repetition","Motion","0","","alternating-sumo-squat-stomps.mp4","https://www.youtube.com/watch?v=9frsSF3ap6A","https://www.youtube.com/watch?v=9frsSF3ap6A","7.2","7.6","10","crop=360:360:140:0","false","false","A full shod human alternates a clear knee lift and stomp into a wide sumo squat on both sides. The phase-matched normal-speed loop stays planted inside two metres; the clasped arms and mostly fixed upper body keep it outside insect mode, while each defining stomp is naturally audible."
"467","Alternating Eight-Brocades Wise Owl Gazes Backward","Look Up and Down","Active neck mobility","NeckFlexExtension","PosteriorNeckAndSuboccipitalMuscles","AnteriorLateralNeckAndHyoidMuscles","Continuous","Repetition","Motion","0","","mark-wildman-neck-drill.mp4","https://www.youtube.com/watch?v=9enAikPH_k8","https://www.youtube.com/watch?v=9enAikPH_k8","93.8","9","10","crop=ih*0.70:ih*0.70:(iw-ih*0.70)/2:0","false","false","The standing demonstrator alternates neck extension with his gaze upward and neck flexion with his chin moving toward his chest. A complete active flexion-extension cycle rather than a held posterior or anterior stretch."
"468","Slow Alternating Head Turn","Scarecrow Jacks","Bodyweight cardio conditioning","ScarecrowJack","RotatorCuff","ShoulderAbductors|HipAbductors|CalfDeepPosteriorLegAndPlantarFoot","Continuous","Repetition","Motion","0","","scarecrow-jacks.mp4","https://www.youtube.com/watch?v=Qknn99tW5Nk","https://www.youtube.com/watch?v=Qknn99tW5Nk","2.7","2.5","10","crop=900:720:0:0","false","false","A full shod human alternates compact lateral hop-and-leg reaches while both bent arms repeatedly rotate through the exact scarecrow positions. The wider crop preserves every hand and foot plus the complete source label, and the phase-matched normal-speed loop contains both directions."
"469","Slow Cervical Retraction","Arm-Circle Jumping Jacks","Bodyweight cardio conditioning","ArmCircleJumpingJack","RotatorCuff","ShoulderAbductors|HipAbductors|CalfDeepPosteriorLegAndPlantarFoot|Soleus|BreathingMuscles","Continuous","Repetition","Motion","0","","arm-circle-jumping-jacks.mp4","https://www.youtube.com/watch?v=F96wIonRoPI","https://www.youtube.com/watch?v=F96wIonRoPI","13.2","2.7","10","crop=640:720:320:0","false","false","A centered shod full-body human performs three normal-speed jumping-jack cycles while both arms trace the source's complete circular path. The title-free crop retains every hand and foot and extends through the next matching arms-down, feet-closed phase for a natural loop boundary."
"470","Slow Cervical Protraction","Windmill Jacks","Bodyweight cardio conditioning","WindmillJack","DeepAndIntersegmentalBack","SpinalExtensors|AbdominalWall|PosteriorThighAndKneeFlexors|MajorHipAdductors|AccessoryHipAdductors|CalfDeepPosteriorLegAndPlantarFoot|Soleus|BreathingMuscles","Continuous","Repetition","Motion","0","","windmill-jacks.mp4","https://www.youtube.com/watch?v=hlWz7SIu6Qc","https://www.youtube.com/watch?v=hlWz7SIu6Qc","7.2","3.6","10","crop=880:720:200:0","false","false","A full-body human repeatedly hops wide, hinges and rotates to alternate opposite-foot windmill reaches, then hops closed. Both sides, hands, and feet remain visible in the phase-matched equipment-free loop."
"471","Slow Neck Flexion-Extension Flow","Single-Leg Quarter-Turn Jumps with Stick Landings","Plyometric landing mechanics","SingleLegQuarterTurnHopStickLanding","DeepHipRotators","HipAbductors|GlutealExtensors|PosteriorThighAndKneeFlexors|MedialAndDeepKneeExtensors|LateralKneeExtensors|CalfDeepPosteriorLegAndPlantarFoot|Soleus","ScreenLeftThenRight","Repetition","Motion","0","","single-leg-quarter-turn-hop-stick.mp4","https://www.youtube.com/watch?v=p4voRryQIMw","https://www.youtube.com/watch?v=p4voRryQIMw","0.9","10.1","10","crop=360:360:120:0","false","false","A stationary full shod human performs two complete quarter-turn jumps on the screen-left support leg, visibly sticks each landing, and uses deliberate pivot resets without travelling. The phase-matched loop retains the natural pauses, and Nomadic Method mirrors the reviewed sequence for the other support leg. Each firm single-leg landing provides the involuntary reflexive pelvic-floor training stimulus documented for high-impact jumps."
"472","Bidirectional Head Survey Arc","Hinge Jumps","Plyometric posterior-chain conditioning","HingeJump","GlutealExtensors","PosteriorThighAndKneeFlexors|SpinalExtensors|DeepAndIntersegmentalBack|MedialAndDeepKneeExtensors|LateralKneeExtensors|CalfDeepPosteriorLegAndPlantarFoot|Soleus|AbdominalWall|BreathingMuscles","Continuous","Repetition","Motion","0","","hinge-jumps.mp4","https://www.youtube.com/watch?v=MHjQMT775pA","https://www.youtube.com/watch?v=MHjQMT775pA","6.5","4.4","10","crop=720:720:280:0","false","false","A full shod human performs four continuous equipment-free hinge-to-jump repetitions at normal speed. The complete hips-back hinge, takeoff, landing, hands, and feet remain visible with margin in the phase-continuous compact loop."
"473","Qigong Tiger Watches Prey","Bouncing Uppercuts","Boxing cardio conditioning","BouncingUppercut","ElbowFlexors","AbdominalWall|CalfDeepPosteriorLegAndPlantarFoot|Soleus|BreathingMuscles","Continuous","Repetition","Motion","0","","bouncing-uppercuts.mp4","https://www.youtube.com/watch?v=sq89s6ECt9M","https://www.youtube.com/watch?v=sq89s6ECt9M","6.4","3.6","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full shod human maintains continuous compact boxer-bounce hops while alternating complete uppercuts. Both arms, every landing, and the guarded reset remain visible in the phase-matched equipment-free loop."
"474","Ballet Spotting Drill","Head Glide Forward and Back","Active neck mobility","HeadGlide","AnteriorLateralNeckAndHyoidMuscles","PosteriorNeckAndSuboccipitalMuscles","Continuous","Repetition","Motion","0","","mark-wildman-neck-drill.mp4","https://www.youtube.com/watch?v=9enAikPH_k8","https://www.youtube.com/watch?v=9enAikPH_k8","123.8","7.6","10","crop=ih*0.70:ih*0.70:(iw-ih*0.70)/2:0","false","false","The standing demonstrator keeps his head level while translating it forward, then retracting it into a visible chin tuck. A large, readable sagittal translation; it does not depend on an invisible resistance cue."
"475","Jazz Head Isolation","March in Place with Head Turns","Balance and neck mobility","HeadTurnMarch","AnteriorLateralNeckAndHyoidMuscles","PosteriorNeckAndSuboccipitalMuscles","Continuous","Repetition","Motion","0","","march-in-place-head-turns.mp4","https://www.youtube.com/watch?v=dBpD2g0AEco","https://www.youtube.com/watch?v=dBpD2g0AEco","62.3","15","8","crop=iw*0.40:ih:iw*0.18:0","false","false","The full-body human marches in place while naturally alternating clear left and right head turns; the movement is distinct, worthwhile, and immediately copyable."
"476","Dance Head Slide","Single-Side High-Knee Pulls with Hop","Bodyweight cardio conditioning","SingleSideHighKneePullHop","HipFlexors","ShoulderAdductorsAndExtensors|ScapularGirdle|MedialAndDeepKneeExtensors|LateralKneeExtensors|CalfDeepPosteriorLegAndPlantarFoot|Soleus|BreathingMuscles","ScreenLeftThenRight","Repetition","Motion","0","","single-side-high-knee-pulls-hop.mp4","https://www.youtube.com/watch?v=NgSxACH6iOE","https://www.youtube.com/watch?v=NgSxACH6iOE","4","4","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full shod human repeatedly hops on the support foot while driving the screen-left knee up and pulling both nearly straight arms from overhead toward the knee. The exact one-side phase keeps every hand, foot, takeoff, and landing visible; Nomadic Method mirrors it for the timed second side."
"477","Dance Head Roll","Feet-Together Head Nods","Balance and neck mobility","HeadNod","PosteriorNeckAndSuboccipitalMuscles","AnteriorLateralNeckAndHyoidMuscles","Continuous","Repetition","Motion","0","","feet-together-head-nods.mp4","https://www.youtube.com/watch?v=81sfTXQ6zjc","https://www.youtube.com/watch?v=81sfTXQ6zjc","10","13.5","10","crop=ih:ih:(iw-ih)/2:0","false","false","A standing human keeps both feet together and repeatedly looks up and down through a complete, visible nodding path."
"478","Dance Head Accent Front","Eye-Tracking Rotational Jumps","Vestibular and visual-motor conditioning","EyeTrackingRotationalJump","CranialMuscles","PosteriorNeckAndSuboccipitalMuscles|AnteriorLateralNeckAndHyoidMuscles|DeepHipRotators|MedialAndDeepKneeExtensors|LateralKneeExtensors|CalfDeepPosteriorLegAndPlantarFoot|Soleus","ScreenLeftThenRight","Repetition","Motion","0","","eye-tracking-rotational-jumps.mp4","https://www.youtube.com/watch?v=Y17g4tnSjok","https://www.youtube.com/watch?v=Y17g4tnSjok","12.5","3.2","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full shod human fixes the eyes on the screen-left thumb through one complete compact rotational jump-out-and-return cycle. The target, head turn, feet, landing, and deliberate reset stay visible, and the target-held reset repeats cleanly before Nomadic Method mirrors the reviewed phase for the other side."
"479","Side-to-Side Dance Head Accent","Cross-Body Punch Jacks","Boxing cardio conditioning","CrossBodyPunchJack","ElbowExtensors","Chest|ShoulderAbductors|ScapularGirdle|ForearmFlexorsAndPronators|IntrinsicHand|RotatorCuff|HipAbductors|MajorHipAdductors|AccessoryHipAdductors|CalfDeepPosteriorLegAndPlantarFoot|Soleus|BreathingMuscles","Continuous","Repetition","Motion","0","","cross-body-punch-jacks.mp4","https://www.youtube.com/watch?v=vYeBVrxBxgA","https://www.youtube.com/watch?v=vYeBVrxBxgA","4.6","5","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full shod human repeatedly jumps the feet apart while alternating complete cross-body straight punches, then returns both feet and hands to guard. Four unobscured bilateral reps remain in the phase-matched compact loop. Repeated closed fists, palm-down punch rotation, and shoulder deceleration directly support the same reviewed hand, pronator, shoulder, and cuff associations as the catalog's other straight-punch drills."
"480","Dance Head Accent Diagonal","Three-Part Arm Inhale with Forceful Fold Exhale","Breath-led yoga","BreathOfJoyFlow","BreathingMuscles","ShoulderAbductors|ScapularGirdle|PosteriorThighAndKneeFlexors","Continuous","Repetition","Motion","0","","breath-of-joy-flow.mp4","https://www.youtube.com/watch?v=GWDU6Skb--c","https://www.youtube.com/watch?v=GWDU6Skb--c","79","4.3","10","crop=840:720:400:0","false","false","A full-body human completes the established Breath of Joy cycle: three successive inhaling arm sweeps rise from the fold, followed by a forceful exhaling forward fold. The plain name exposes the breathing contract, and the clean wide crop preserves every hand, foot, and matched folded loop boundary."
"481","Quarter-Turn Spotting Drill","Head Glide Side to Side","Active neck mobility","HeadGlide","AnteriorLateralNeckAndHyoidMuscles","PosteriorNeckAndSuboccipitalMuscles","Continuous","Repetition","Motion","0","","mark-wildman-neck-drill.mp4","https://www.youtube.com/watch?v=9enAikPH_k8","https://www.youtube.com/watch?v=9enAikPH_k8","162.05","9.65","10","crop=ih*0.70:ih*0.70:(iw-ih*0.70)/2:0","false","false","The standing demonstrator translates his upright head left and right without rotating it or tipping either ear toward a shoulder. The clear translation path replaces the catalog's removed, too-subtle dance neck isolations."
"482","Continuous Spot-Turn Drill","Feet-Together Head Tilts","Balance and neck mobility","HeadTilt","AnteriorLateralNeckAndHyoidMuscles","PosteriorNeckAndSuboccipitalMuscles","Continuous","Repetition","Motion","0","","feet-together-head-tilts.mp4","https://www.youtube.com/watch?v=81sfTXQ6zjc","https://www.youtube.com/watch?v=81sfTXQ6zjc","24","14.3","10","crop=ih:ih:(iw-ih)/2:0","false","false","A standing human keeps both feet together and alternates visible ear-to-shoulder head tilts without support or specialist choreography."
"483","Pirouette Spotting Drill","Standing Diagonal Head Turns","Active neck mobility","DiagonalHeadTurn","PosteriorNeckAndSuboccipitalMuscles","AnteriorLateralNeckAndHyoidMuscles","Continuous","Repetition","Motion","0","","standing-diagonal-head-turns.mp4","https://www.youtube.com/watch?v=IhJ_SlCnWb4","https://www.youtube.com/watch?v=IhJ_SlCnWb4","292.6","4","10","crop=iw*0.40:ih:iw*0.30:0","false","false","The standing human completes two natural diagonal head-turn cycles in one phase-matched view, making the path obvious without a timed side."
"484","Alternating Ballroom Head Turn","Goddess Squat with Lion's Breath","Yoga breathing","GoddessSquatLionsBreath","BreathingMuscles","CranialMuscles|AbdominalWall|MajorHipAdductors|DeepHipRotators|GlutealExtensors|MedialAndDeepKneeExtensors|LateralKneeExtensors|ShoulderAbductors|RotatorCuff|ScapularGirdle","Continuous","Repetition","Motion","0","","goddess-squat-lions-breath.mp4","https://www.youtube.com/watch?v=duIUF1KmIa8","https://www.youtube.com/watch?v=duIUF1KmIa8","754.2","7.7","10","crop=360:360:0:19","false","false","A full human completes two established goddess-squat Lion's Breath cycles: wide squat descent, cactus arms, visible tongue-and-face action, forceful exhale, and crossed-arm standing reset. Every hand and foot remains visible and the matching reset repeats cleanly."
"485","Tango Head Flick","Cupped-Palm Armpit Tapping","Eight Nests qigong","ArmpitCuppedPalmTapping","ShoulderAbductors","ScapularGirdle|RotatorCuff","ScreenLeftThenRight","Repetition","Motion","0","","cupped-palm-armpit-tapping.mp4","https://www.youtube.com/watch?v=sTEmaYkbIlU","https://www.youtube.com/watch?v=sTEmaYkbIlU","207.4","5.7","10","crop=360:360:140:0","false","false","A stable full-body shot shows the screen-left arm held overhead while the opposite cupped palm repeatedly taps the exposed armpit. The exact one-side tapping phase loops cleanly before Nomadic Method mirrors it for the timed second side."
"486","Alternating Directional Gaze-and-Head Turn","Bent-Over Back-of-Knee Tapping","Eight Nests qigong","BentOverBackOfKneeTapping","SpinalExtensors","DeepAndIntersegmentalBack|PosteriorThighAndKneeFlexors","Continuous","Repetition","Motion","0","","bent-over-back-of-knee-tapping.mp4","https://www.youtube.com/watch?v=sTEmaYkbIlU","https://www.youtube.com/watch?v=sTEmaYkbIlU","264","7.3","10","crop=360:360:140:0","false","false","A fixed-scale full-body rear view shows a sustained unsupported hip hinge while both palms rhythmically tap behind the knees. The complete bilateral tapping phase ends before the source zoom and returns to the same hinge pose at the loop boundary."
"487","Bharatanatyam Sama Shiro","Squat-Jack Uppercuts","Bodyweight cardio boxing","SquatJackUppercut","MedialAndDeepKneeExtensors","ElbowFlexors|LateralKneeExtensors|GlutealExtensors|MajorHipAdductors|AccessoryHipAdductors|HipAbductors|CalfDeepPosteriorLegAndPlantarFoot|Soleus|Chest|ScapularGirdle|AbdominalWall|BreathingMuscles","Continuous","Repetition","Motion","0","","squat-jack-uppercuts.mp4","https://www.youtube.com/watch?v=uwljZs1Z6dc","https://www.youtube.com/watch?v=uwljZs1Z6dc","11.567","4.2","10","crop=720:720:280:0","false","false","A full shod human completes two alternating airborne jack-outs into wide squat landings while driving a true uppercut on each side, then jumps the feet closed. Every hand, foot, takeoff, and landing remains visible in the source-established phase-matched cycle."
"488","Bharatanatyam Udvahita Shiro Hold","Single-Leg Vertical Jump with Stick Landing","Plyometric landing mechanics","SingleLegVerticalJumpStickLanding","CalfDeepPosteriorLegAndPlantarFoot","Soleus|GlutealExtensors|PosteriorThighAndKneeFlexors|MedialAndDeepKneeExtensors|LateralKneeExtensors|HipAbductors","ScreenLeftThenRight","Repetition","Motion","0","","single-leg-vertical-jump-stick-landing.mp4","https://www.youtube.com/watch?v=2O473TdML1I","https://www.youtube.com/watch?v=2O473TdML1I","6.3","5.4","10","crop=360:360:140:0","false","false","A stationary full shod human performs a complete vertical jump on the screen-left support leg and holds the landing under control before resetting. The phase-matched loop preserves the long stick cadence without a spatial jump, and Nomadic Method mirrors the reviewed sequence for the other support leg. Its firm vertical takeoff and landing provide the documented involuntary reflexive pelvic-floor training stimulus."
